Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,96.1,85.42,77.82,66.15,58.1,57.02,58.22,56.55,56,57.27,52.98,54.03,53.92,52.02,52.48
3Mo,90.75,78.15,72.5,62.83,57.28,57.25,56.35,54.42,54.42,54.8,51.92,51.27,50.55,50.08,49.92
6Mo,88.55,77.15,67.8,59.27,56.55,55.05,54.17,52,51.85,52.08,49.5,48.48,48.13,47.38,47.13
9Mo,86.57,73.22,64.17,58.45,54.53,52.4,50.05,50.35,50.03,49.15,48.73,45.92,45.5,45.25,45.2
1Yr,83.13,70.85,60.6,56.42,53.05,50.92,49.7,48.22,47.58,47.25,44.38,43.58,43.8,43.05,43.77
2Yr,72.25,59.75,53.45,49.67,47.58,45.8,44.63,43.67,42.85,42.25,40.65,39.38,39.83,39.3,39.95
3Yr,58.67,50.58,46.3,43.48,42.25,41.08,40.17,39.47,38.83,38.58,38.47,36.67,37.08,36.42,36.72
4Yr,47.25,42.95,40.65,39.53,38.65,38.15,37.2,36.55,36.22,36.08,35.27,34.8,34.98,34.35,34.75
5Yr,40.13,38.67,38,37.3,36.58,35.98,35.4,34.73,34.5,34.7,33.8,33.5,33.9,33.3,33.58
6Yr,36.65,35.88,35.2,34.05,34,33.55,33.27,32.5,32.5,32.4,33.33,32.42,32.27,32.15,31.85
7Yr,35.4,34.88,34.25,33.6,33.08,32.9,32.6,32.27,32.27,33.05,32.3,31.23,31.97,31.25,31.45
8Yr,33.92,33.35,32.85,32.2,31.88,31.75,31.65,30.95,31.02,31.15,31.63,31.2,30.8,30.55,30.27
9Yr,32.9,32.05,31.58,31.23,31.02,31,30.88,30.3,31.18,30.6,30.95,30.7,30.27,30.6,29.55
10Yr,31.85,31.45,30.98,30.83,30.35,30.95,30.98,29.95,31.02,31.02,30.6,30.02,29.95,29.05,29.5
15Yr,29.83,29.98,30.35,30.52,30.8,30.65,30.95,31.13,31.3,31.2,29.4,29.93,29.48,29.35,28.9
20Yr,28.9,28.9,28.93,28.93,29,29.02,28.95,28.85,28.92,28.25,29.25,28.02,27.83,27.68,27.38
25Yr,27.88,28.15,28.23,28.25,28.38,28.32,28.3,28.3,27.85,27.95,28.55,27.67,27.65,28.02,28.27
30Yr,28.1,28.07,28.17,28.35,28.55,28.63,28.7,28.4,28.88,29.05,27.85,28.67,28.3,28.1,30.17
