Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,62.2,56.27,49.27,47.83,42.02,40.95,44.85,41.75,42.9,44.17,42.88,41.83,41.75,41.2,42.4
3Mo,67.1,58.55,51.95,47.55,45.05,44.85,46.05,44.75,44.85,45.48,44.3,43.4,42.35,42.08,43.63
6Mo,67.82,60.03,52.33,47.95,45.5,45,45.55,45.13,44.65,45.23,43.97,42.92,42.3,41.75,42.95
9Mo,66.5,58.55,50.35,46.7,44.85,44.35,44.3,44.28,44.22,43.42,42.38,41.72,41.48,41.38,41.75
1Yr,67.17,56.72,49.23,46.67,44.3,43.7,43.48,43.38,43.25,43.05,41.83,40.9,40.38,39.78,39.45
2Yr,64.15,54.05,47.73,43.92,42.45,41.17,40.58,40.13,39.45,39.05,37.65,36.35,36.83,36.25,36.47
3Yr,53.58,46.25,42.45,40.33,39.2,38.38,37.4,36.95,36.35,35.83,35,34.38,34.38,33.75,34.1
4Yr,43.78,40.45,38.58,37.17,36.7,36,35.3,34.33,33.9,33.8,33.17,32.5,32.77,32.15,32.6
5Yr,39.13,36.97,36.45,35.73,34.83,34.27,33.67,33.1,32.75,32.97,32.52,32.05,32.02,31.08,32.08
6Yr,35.48,35,34.17,33.55,32.8,32.35,31.98,31.23,31.13,30.93,30.85,31.02,30.73,30.48,30.45
7Yr,34.4,33.88,33.27,32.77,31.77,31.48,31.3,30.93,30.27,31.48,30.9,30.38,30.35,29.82,30.33
8Yr,33.05,32.4,31.45,30.82,30.38,30.27,30.15,29.58,29.75,29.5,29.4,29.58,29.2,29.07,28.95
9Yr,31.88,31.15,30.65,29.9,29.7,29.8,29.6,29.13,29.92,29.5,29.27,29.23,28.77,29.3,28.55
10Yr,31.15,30.2,30.02,29.77,29.6,29.5,29.9,29.27,29.95,30.27,29.52,28.65,28.57,27.9,28.3
15Yr,28.88,30.02,28.98,29.25,29.5,29.55,28.8,29.55,29.55,29.5,28.77,27.77,27.08,27.2,28.02
20Yr,28.23,26.95,27.05,27.2,27.3,27.15,27.1,27.05,27.1,26.42,26.05,25.77,25.45,25.75,26
25Yr,26.25,26.15,26.35,26.5,26.7,26.75,26.9,26.95,27.1,27.25,26.98,26.95,26.77,26.85,26.88
30Yr,26.2,27.38,26.7,27,27.4,27.6,27.85,27.85,27.9,28.07,27.85,27.75,26.35,26.3,28.52
