Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,90.05,100.03,92.85,90.5,88.63,86.15,83.95,82.65,81.95,82.57,86.38,92.1,90.85,95.1,99.75
3Mo,81.15,83.57,82.88,81.05,79.72,76.75,74.07,72.7,71.7,70.97,73.6,76.2,79.95,83.7,87.85
6Mo,77.9,75.13,73.32,70.47,68.85,66.43,64.35,63.4,62.7,62.15,63.75,64.5,67.25,70.4,73.55
9Mo,73.28,68.1,66.38,63.7,62.45,60.38,58.9,58.85,58.45,57.2,58.08,59.4,61.27,63.05,66.3
1Yr,66.65,60.98,58.8,56.75,56.08,53.65,53.02,52.4,52.2,51.77,52.4,53.05,55.23,56.9,58.4
2Yr,50.95,49,47.45,47.05,46.42,45.63,45.23,45.4,45.4,45.2,46.5,47,48.25,49,50.35
3Yr,44.8,42.23,42.15,41.45,41.52,41.25,41.35,41.7,41.35,41.77,41,43.2,44.23,45.5,45.55
4Yr,38.3,38.08,37.77,37.75,37.98,38.08,38.25,38.6,38.8,38.77,38.85,40.3,40.95,42.1,42.42
5Yr,36.55,35.35,35.17,35.38,35.85,35.98,36.15,36.5,36.7,36.75,37.5,38.1,38.45,39.6,39.75
6Yr,31.9,32.45,33.5,33.9,34.45,34.45,34.25,34.6,35,35.1,35.55,36.25,36.65,38.8,36.65
7Yr,30.7,31.08,31.75,32.25,32.65,32.88,33.15,33.6,33.9,33.88,34.85,34.7,34.9,35.8,35.65
8Yr,30.2,29.9,30.8,31.05,31.3,31.8,31.9,32.3,32.5,32.45,32.65,32.95,33.65,35.35,33.3
9Yr,29,29.25,29.85,30.5,30.75,30.95,31.15,31.75,31.5,31.9,32.15,32.55,33.3,33.4,31.85
10Yr,28.58,28.85,29.35,29.92,30.48,30.75,31.02,31.5,31.6,31.45,31.3,31.6,31.48,31.5,30.95
15Yr,29.55,30,30.5,30.85,31.05,30.1,30.75,30.6,30.2,30.1,29.7,29.2,28,28.6,27.45
20Yr,27.9,31.85,27.8,28,28.2,28.3,28.5,28.6,28.7,29.85,28.85,27.4,26.2,26,26
25Yr,28.3,28.7,29.35,29.3,29.2,28.25,27.85,27.05,25.25,26.8,26.35,25.7,25.6,24.85,24.45
30Yr,24.2,29.15,31.15,26.1,25.8,25.4,25.1,24.8,24.6,26.4,26.35,26.35,23.9,26.15,24.2
