Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,71.07,64.95,60.9,53.1,46.8,45.27,47.05,46.75,47.25,47.75,46.85,45.6,46.13,45.5,46.83
3Mo,75.3,66.03,57.92,52.88,48.45,48.55,48.3,48.05,47.92,48.38,46.85,45.35,44.63,44.78,46.27
6Mo,72.6,68.58,57.42,52.38,49.38,48.52,48.58,47.73,47.2,47.35,48.02,44.65,44.6,44.08,45
9Mo,73.78,65.07,55.53,50.85,48,47.23,46.55,46.52,46.25,45.25,45.17,43.25,42.85,42.65,42.92
1Yr,72.78,62.55,53.63,50.13,46.92,46.08,45.85,44.85,45.27,44.83,42.52,42.08,42.23,41.6,42.67
2Yr,71.85,57.42,51.2,47.1,45.03,43.6,42.52,41.92,41.15,40.42,41.65,37.88,37.95,37.47,38.58
3Yr,55.45,48.92,44.63,42.08,40.77,39.83,39.05,38.35,37.6,37.02,37.1,35.25,35.38,34.75,35
4Yr,46.45,41.75,40,38.65,37.75,37.4,35.75,35.7,35.25,35,36.65,33.88,33.92,33.45,33.63
5Yr,39.9,37.75,37.35,36.6,35.97,35.42,34.7,34.13,33.88,33.95,35.55,32.9,33.17,32.6,32.95
6Yr,36.15,35.9,35.1,34.45,33.75,33.33,32.85,32.15,32.05,31.95,32.92,32,31.82,31.65,31.5
7Yr,35.2,34.8,34.42,33.53,32.8,32.58,32.25,31.9,32,32.7,34,30.95,31.55,30.85,31.25
8Yr,33.45,33.05,32.63,31.82,31.3,31.27,31.15,30.65,30.75,30.75,31.27,30.63,30.35,30.05,29.93
9Yr,33.02,32.02,31.38,30.85,30.52,30.68,30.48,29.95,30.75,30.55,30.45,30.1,29.77,30.85,29.27
10Yr,31.75,31.13,30.73,30.57,30.05,30.63,30.73,30.55,30.68,30.4,32.3,29.68,29.95,28.92,28.88
15Yr,30.25,29.95,30.5,30.58,30.73,30.73,30.65,30.73,30.75,30.55,29.05,29.05,28.38,28.48,28.58
20Yr,28.68,28.48,28.52,28.6,28.77,28.73,28.63,28.52,28.57,28.63,28.88,27.2,26.83,27.02,27.18
25Yr,28.43,28.35,28.05,28.1,28.55,28.45,28.4,28.4,27.9,28.35,28.13,27.05,26.85,27.02,27.1
30Yr,28,27.95,28.08,28.2,28.3,28.4,28.3,28.27,28.38,28.48,27.77,27.33,27.13,27.02,28.42
