Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,96.3,73.6,71.7,67.22,59.6,56.35,57.7,54.95,56.4,56.35,52.8,53.28,51.55,53.6,54
3Mo,79.75,67.9,66.15,61.3,58.3,56.2,56.13,53.3,54.17,53.98,52.4,50.33,48.98,49.9,50.5
6Mo,74.4,62.75,60.85,57.1,55.5,53.15,52.17,50.9,50.7,50.25,49.25,46.55,45.5,45,45.38
9Mo,73.35,61.15,60.35,56.3,53.3,50.85,49.4,48.65,48.28,46.38,46.47,43.35,43.35,42.58,42.35
1Yr,67.03,59.75,58.95,54.42,51.22,48.92,48.1,46.75,46,45,43.63,41.13,40.98,41.08,41.48
2Yr,79.92,60.25,52.92,48.35,45.63,43.83,42.75,41.8,41,40.23,39.83,37.42,37.55,37.02,37.5
3Yr,59.42,49.48,44.45,41.65,40.05,39,38.05,36.88,36.8,36.15,36.1,34.58,34.35,34.05,33.92
4Yr,45.17,40.67,37.85,36.42,35.4,34.83,34.85,33.7,33.42,33.1,33.8,32.4,32.3,31.93,31.77
5Yr,37.23,35.98,34.5,34.27,33.77,32.5,32.1,32.2,32.05,31.4,31.45,33.25,30.3,30.1,30.4
6Yr,33.88,32.77,32.02,31.38,30.88,30.77,30.88,30.8,30.27,30.17,30.55,29.48,29.25,29.43,29.27
7Yr,31.92,31.3,31.4,30.3,30.4,30.45,29.5,29.8,29.8,29.4,29.25,28.77,28.48,28.27,28.08
8Yr,30.45,29.9,30.08,29.68,28.77,28.67,30.6,28.63,28.52,28.7,28.67,28,28.05,27.85,27.7
9Yr,29.48,28.65,28.55,28.02,28.02,30.55,28,28.08,31.33,28.17,28.1,27.92,27.52,26.88,26.67
10Yr,29.08,28.6,29.1,27.73,27.52,27.55,28.15,27.98,27.65,27.83,27.8,27.35,26.42,26.23,26
15Yr,26.9,27.17,27.4,27.2,27.65,27.7,27.7,27.7,27.7,27.65,26.32,26.42,26,26.2,26.4
20Yr,26.67,26.38,26.48,25.98,26.07,26,26.02,26.02,26.13,26,26.82,25.15,25.25,25.55,25.75
25Yr,24.9,24.8,24.98,25.25,25.55,25.52,25.63,25.73,25.82,25.82,26.23,25.63,24.57,26.63,26.93
30Yr,25.17,25.1,25.3,25.5,25.9,26,26.2,26.4,26.6,26.8,25.73,27.43,28.02,24.52,28.52
