Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,96.75,90.93,96.03,77.95,63.27,57.35,56.67,53.9,52.63,51.9,45.05,45.35,44.45,44.05,44.2
3Mo,97.13,80.45,79.8,65.63,58,53.65,51.13,48.92,47.42,47.05,44.27,41.2,39.7,39.42,39.45
6Mo,90.28,75.15,71.65,61.15,54.65,50.3,47.3,45.33,44.02,42.7,40,37.63,36.75,35.8,35.8
9Mo,86.03,72.13,64.35,56.13,51.4,47.25,44.58,43.13,41.88,41.17,39.47,35.95,34.7,34.27,34.25
1Yr,79.67,67.28,59.4,51.5,48.13,44.55,43.2,41.6,40.3,39,37.4,34.8,33.45,33.15,33.05
2Yr,73.18,58.63,48.22,43.33,40.33,38.52,37.03,36.38,35.4,34.75,32.67,31.88,31.02,30.6,30.23
3Yr,52.25,44.1,39.75,36.97,35.45,34.25,33.1,32.92,32.25,31.55,30.17,29.7,28.98,28.55,28.65
4Yr,40.2,36.85,34.3,32.8,31.65,31.1,30.55,30.35,30.07,29.65,28.33,28.1,27.45,27.33,27.17
5Yr,35.63,32.73,31.5,30.5,29.8,29.55,29.17,28.75,28.65,28.2,27,27.15,26.33,26.45,26.2
6Yr,30.8,30,29.3,28.75,28.23,28,27.68,27.55,27.55,27.35,27.2,26.45,26.05,25.8,25.8
7Yr,29.2,28.32,27.65,27.1,26.7,26.85,26.33,26.5,26.5,26.55,25.52,25.7,25,25.23,24.8
8Yr,27.55,26.98,26.57,26.15,25.77,25.85,25.75,26.1,26.1,26.25,25.65,24.65,24.92,24.6,24.55
9Yr,26.43,25.95,25.55,25.3,25.1,25.15,25.05,25.67,25.3,25.38,25.1,24.52,24.5,23.77,23.93
10Yr,25.52,25.27,24.98,24.77,24.52,24.6,24.92,24.92,24.95,24.75,23.58,23.88,23.13,23.02,22.83
15Yr,23.3,23.5,23.6,23.9,23.7,23.88,23.8,23.88,23.92,23.65,22.88,22.38,22.35,22.45,22.45
20Yr,21.9,21.85,21.5,21.85,21.9,21.82,21.65,21.75,21.6,21.73,22.23,20.82,20.55,20.63,20.67
25Yr,20.83,20.73,20.58,20.55,20.42,20.38,22.1,20.27,22.45,22.65,20.17,19.57,19.57,23.35,19.4
30Yr,19.48,21.75,19.2,19.08,19.02,19.08,18.98,18.73,18.8,18.85,21.48,18.63,18.42,18.4,27.25
