Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,43.1,45.85,42.67,39.6,38.15,34.6,32.85,30.75,28.7,27.2,26.7,23.1,23.9,23.1,21.3
3Mo,39.6,42.3,39.25,37.35,36.15,33.9,31.35,29.6,27.6,25.65,24.8,22.8,21.55,21.5,21.2
6Mo,40.8,38.25,35.8,33.75,32.55,30.33,28.5,26.95,25.9,24.45,23.9,21.8,20.7,20.55,20.3
9Mo,38.85,35.85,33.55,31.9,30.65,29,27.45,25.45,24.6,23.65,22.5,20.8,20.3,19.8,19.75
1Yr,36.9,33.5,31.3,29.8,28.23,26.95,25.9,24.2,23.8,22.8,21.75,20.5,19.7,19.45,19.2
2Yr,28,27,25.85,24.95,24.15,23.25,22.8,22.1,21.55,20.9,20,19.35,18.4,18.45,18
3Yr,24.85,24.2,23.6,22.8,22.2,21.6,21.1,20.5,21,19.8,18.95,18.4,17.7,17.7,17.3
4Yr,22.6,22.1,21.8,21.3,20.55,20.3,19.63,19.55,19.1,18.55,18.3,17.4,17,16.95,16.35
5Yr,20.8,20.6,19.82,19.5,19.4,18.9,18.5,18.5,18.25,17.65,17.15,16.5,16.13,16.2,15.75
6Yr,19.65,18.9,18.9,18.7,18.35,18.1,17.75,18.4,17.4,17.05,16.5,15.7,15.5,15.4,15.2
7Yr,18.25,18.2,18,17.58,17.6,17.4,16.9,16.9,16.7,16.25,15.8,15.2,14.8,14.9,14.55
8Yr,17.5,17.15,17.05,16.85,16.65,16.4,16.3,16.15,16,15.7,15.35,14.9,14.65,14.3,14.3
9Yr,16.7,16.4,16.2,16,15.9,15.7,15.7,15.5,15.35,15.2,14.9,14.55,14.3,14.35,13.8
10Yr,16.02,16,15.7,15.55,15.7,15.6,15.13,15.2,15,14.8,14.8,13.6,13.5,13.4,13.4
15Yr,14.35,14.3,14.15,14.1,14,13.95,13.85,13.7,13.55,13.4,12.9,12.2,12,11.9,12.25
20Yr,13.05,13.25,13.1,13.05,13.4,13.3,12.7,12.9,12.5,12.35,12,11.5,11.2,11.15,11.05
25Yr,12.7,12.5,12.4,12.3,12.25,12.1,12,11.95,11.85,11.7,11.25,10.65,10.45,10.25,10.1
30Yr,12.85,12.35,12.25,12.15,12.05,11.95,11.8,11.75,11.6,11.4,10.9,10.2,9.95,9.75,9.55
