Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,90.05,75.45,78.95,68.7,61.6,57.92,59.83,57.77,56.95,58.5,53.85,53.6,54.42,54.85,55.67
3Mo,85.43,74.5,69.22,62.52,58.28,55.5,54.35,53.1,52.5,52.3,50.48,49.83,48.67,48.98,49.05
6Mo,84.3,69.97,64.4,59.92,56.58,53.13,51.5,49.6,49.38,48.4,46.67,45.35,44.42,44.02,45
9Mo,84.25,69.03,61.9,56.92,53.55,50.58,48.95,47.83,46.92,46.13,45.23,42.58,42.15,41.65,42.27
1Yr,81.13,66.6,59.6,54.1,50.95,47.92,46.6,45.33,45.15,44,42.4,40.35,39.95,39.8,39.9
2Yr,72.28,57.38,49.53,45.73,43.72,42.13,40.83,40.3,39.4,38.53,37.25,36.05,35.42,35.35,35.27
3Yr,55.3,47.15,42.85,40.25,38.85,37.8,36.75,36.65,35.92,35,35.22,33.65,32.92,32.85,32.6
4Yr,43.55,40.33,37.65,36.3,35.27,35,34.1,33.9,33.6,32.98,32.3,32.15,31.32,31.65,30.67
5Yr,38.6,36.08,35.15,34.25,33.58,33.08,32.6,32.55,32.1,31.9,31.05,30.95,30.55,30.55,30.58
6Yr,34.7,33.95,33.35,32.75,32.15,31.82,31.35,31.2,31.2,31,30.88,30.3,29.88,29.75,29.95
7Yr,33.38,32.52,31.92,31.25,30.63,30.35,30.2,30.25,30.35,30.38,29.73,29.4,28.88,29.02,29.05
8Yr,32.13,31.58,30.9,30.25,29.55,29.85,29.75,29.55,29.65,29.65,29.5,28.85,28.55,28.3,27.92
9Yr,31.1,30.35,29.85,29.35,29.1,29.23,28.93,29.08,29.23,29.15,28.98,28.48,28.05,28,27.65
10Yr,29.85,29.2,28.98,28.8,28.55,28.75,28.57,28.8,28.85,28.83,28.05,27.88,27.02,27.15,26.88
15Yr,27.67,27.77,27.6,28.05,27.98,28.18,28.17,28.3,28.38,28.13,27.23,27.07,26.5,26.13,25.85
20Yr,26.38,26.3,26.33,26.33,26.38,26.5,26.4,26.38,26.35,26.48,26.73,25.45,25.2,25.9,26.5
25Yr,26.1,26.05,26.38,26.1,26.25,26.3,26.23,26.05,25.82,25.75,26.02,25.3,26.2,27.23,27.83
30Yr,25.88,26.1,26.1,26,25.92,25.9,25.75,25.48,25.55,25.63,25.65,26.93,28.02,30.17,29.73
