Expiry,1Yr,2Yr,3Yr,4Yr,5Yr,6Yr,7Yr,8Yr,9Yr,10Yr,12Yr,15Yr,20Yr,25Yr,30Yr
1Mo,89.42,84.28,72.15,66.45,63.35,58.95,55.3,52.2,49.45,47.5,47.4,47.3,48.15,48.7,48.8
3Mo,82.07,74,64.1,59,55.78,51.95,49.1,46.3,44.5,42.52,42.65,41.65,42.23,42.4,42.6
6Mo,76.8,65.8,56.7,52.35,49.7,46.75,44.2,42.3,40.7,39,39.45,38.4,39.15,38.85,39.4
9Mo,69.13,58.75,51.15,47.55,46.25,43.75,41.2,39.65,39.05,37.1,36.95,36.8,37.45,37.1,37.7
1Yr,61.5,48.35,46.15,41.7,42.05,40.2,38.3,37.1,35.9,34.8,34.97,35.3,35.5,34.5,35.7
2Yr,39.5,37.15,35.2,34.35,33.8,32.15,31.75,31.1,30.6,30.2,30.25,30.4,31.5,30.45,31.4
3Yr,31.35,32.75,32.05,31.35,30.3,30.1,29.65,28.8,28.88,28.95,24.13,28.65,29.75,28.75,30.2
4Yr,29.35,30.25,29.6,28.85,28.6,28.3,28.15,26.95,26.85,27.75,28.15,28.8,28.55,27.1,26.8
5Yr,28.4,27.9,26.85,26.75,26.4,26,26.75,25.7,25.65,26.35,26.45,25.95,27.2,25.9,27.3
6Yr,24.55,24.4,24.55,24.65,24.6,24.55,24.4,23.7,24.5,24.3,24.35,24.45,24.55,24.35,23.9
7Yr,23.05,23.5,24.35,24.75,25.15,25.25,25.15,23.95,23.9,24.8,24.4,23.7,25.3,23.5,25.3
8Yr,23,22.35,22.55,22.7,22.85,22.95,22.95,22.95,22.95,22.75,22.8,22.95,22.85,22.3,21.95
9Yr,21.8,21.7,21.9,22.15,22.3,22.25,22.4,22.25,22.2,22.05,22.15,22.4,22.15,21.6,21.05
10Yr,22.45,23,23.2,23.25,23.3,23.1,22.95,22,21.8,22.4,22.3,22.2,22.05,20.7,22.1
15Yr,20.55,21.6,21.5,21.25,21.05,20.75,21.6,20.2,20,19.95,19.75,19.45,18.7,20.3,20.2
20Yr,20.8,20.25,19.9,19.6,19.45,19.45,19.4,19.3,19.15,18.95,19.05,19.2,17.05,16.65,18.35
25Yr,19.8,19.9,19.65,19.45,19.2,18.8,18.4,19.4,16.4,17.25,16.7,15.95,15.7,15.7,15.75
30Yr,19.5,18.2,17.35,16.9,16.5,12.9,10.25,12.5,14.15,15.4,15.3,15.15,15.3,15.2,14.85
